Suburb,Post Code,State,State Code
Forestville ,5035,South Australia,SA
Keswick,5035,South Australia,SA
Keswick Terminal,5035,South Australia,SA
Glandore,5037,South Australia,SA
Kurralta Park,5037,South Australia,SA
Netley,5037,South Australia,SA
North Plympton,5037,South Australia,SA
Camden Park ,5038,South Australia,SA
Plympton,5038,South Australia,SA
Plympton Park,5038,South Australia,SA
South Plympton,5038,South Australia,SA
Clarence Gardens,5039,South Australia,SA
Edwardstown,5039,South Australia,SA
Melrose Park ,5039,South Australia,SA
Novar Gardens,5040,South Australia,SA
Colonel Light Gardens,5041,South Australia,SA
Cumberland Park,5041,South Australia,SA
Daw Park,5041,South Australia,SA
Panorama,5041,South Australia,SA
Westbourne Park,5041,South Australia,SA
Bedford Park,5042,South Australia,SA
Clovelly Park,5042,South Australia,SA
Pasadena,5042,South Australia,SA
St Marys ,5042,South Australia,SA
Tonsley,5042,South Australia,SA
Ascot Park,5043,South Australia,SA
Marion,5043,South Australia,SA
Mitchell Park ,5043,South Australia,SA
Morphettville,5043,South Australia,SA
Park Holme,5043,South Australia,SA
Glengowrie,5044,South Australia,SA
Glenelg East,5045,South Australia,SA
Oaklands Park,5046,South Australia,SA
Warradale,5046,South Australia,SA
Darlington ,5047,South Australia,SA
Seacombe Gardens,5047,South Australia,SA
Seacombe Heights,5047,South Australia,SA
Sturt ,5047,South Australia,SA
Dover Gardens,5048,South Australia,SA
Seacliff Park,5049,South Australia,SA
Seaview Downs,5049,South Australia,SA
Bellevue Heights,5050,South Australia,SA
Eden Hills,5050,South Australia,SA
Blackwood ,5051,South Australia,SA
Coromandel Valley,5051,South Australia,SA
Craigburn Farm,5051,South Australia,SA
Hawthorndene,5051,South Australia,SA
Belair,5052,South Australia,SA
Glenalta,5052,South Australia,SA
Hyde Park ,5061,South Australia,SA
Malvern ,5061,South Australia,SA
Unley,5061,South Australia,SA
Unley Park,5061,South Australia,SA
Brown Hill Creek,5062,South Australia,SA
Clapham,5062,South Australia,SA
Hawthorn ,5062,South Australia,SA
Kingswood ,5062,South Australia,SA
Lower Mitcham,5062,South Australia,SA
Lynton,5062,South Australia,SA
Mitcham ,5062,South Australia,SA
Netherby ,5062,South Australia,SA
Springfield ,5062,South Australia,SA
Torrens Park,5062,South Australia,SA
Eastwood ,5063,South Australia,SA
Frewville,5063,South Australia,SA
Fullarton,5063,South Australia,SA
Highgate ,5063,South Australia,SA
Parkside ,5063,South Australia,SA
Glen Osmond,5064,South Australia,SA
Glenunga,5064,South Australia,SA
Mount Osmond,5064,South Australia,SA
Myrtle Bank ,5064,South Australia,SA
St Georges,5064,South Australia,SA
Urrbrae,5064,South Australia,SA
Dulwich,5065,South Australia,SA
Glenside,5065,South Australia,SA
Linden Park,5065,South Australia,SA
Toorak Gardens,5065,South Australia,SA
Tusmore,5065,South Australia,SA
Beaumont ,5066,South Australia,SA
Burnside ,5066,South Australia,SA
Erindale,5066,South Australia,SA
Hazelwood Park,5066,South Australia,SA
Stonyfell,5066,South Australia,SA
Waterfall Gully,5066,South Australia,SA
Wattle Park,5066,South Australia,SA
Beulah Park,5067,South Australia,SA
Kent Town,5067,South Australia,SA
Norwood ,5067,South Australia,SA
Rose Park,5067,South Australia,SA
Heathpool,5068,South Australia,SA
Kensington ,5068,South Australia,SA
Kensington Gardens,5068,South Australia,SA
Kensington Park,5068,South Australia,SA
Leabrook,5068,South Australia,SA
Marryatville,5068,South Australia,SA
St Morris,5068,South Australia,SA
Trinity Gardens,5068,South Australia,SA
College Park,5069,South Australia,SA
Evandale ,5069,South Australia,SA
Hackney,5069,South Australia,SA
Maylands ,5069,South Australia,SA
St Peters ,5069,South Australia,SA
Stepney,5069,South Australia,SA
Felixstow,5070,South Australia,SA
Firle,5070,South Australia,SA
Glynde,5070,South Australia,SA
Joslin,5070,South Australia,SA
Marden,5070,South Australia,SA
Payneham,5070,South Australia,SA
Payneham South,5070,South Australia,SA
Royston Park,5070,South Australia,SA
Auldana,5072,South Australia,SA
Magill,5072,South Australia,SA
Rosslyn Park,5072,South Australia,SA
Skye ,5072,South Australia,SA
Teringie,5072,South Australia,SA
Woodforde,5072,South Australia,SA
Hectorville,5073,South Australia,SA
Rostrevor,5073,South Australia,SA
Tranmere ,5073,South Australia,SA
Campbelltown ,5074,South Australia,SA
Newton,5074,South Australia,SA
Dernancourt,5075,South Australia,SA
Paradise ,5075,South Australia,SA
Athelstone,5076,South Australia,SA
Castambul,5076,South Australia,SA
Collinswood,5081,South Australia,SA
Gilberton ,5081,South Australia,SA
Medindie,5081,South Australia,SA
Medindie Gardens,5081,South Australia,SA
Vale Park,5081,South Australia,SA
Walkerville ,5081,South Australia,SA
Fitzroy ,5082,South Australia,SA
Ovingham,5082,South Australia,SA
Prospect ,5082,South Australia,SA
Thorngate,5082,South Australia,SA
Broadview,5083,South Australia,SA
Nailsworth,5083,South Australia,SA
Sefton Park,5083,South Australia,SA
Blair Athol ,5084,South Australia,SA
Kilburn,5084,South Australia,SA
Clearview,5085,South Australia,SA
Enfield ,5085,South Australia,SA
Lightsview,5085,South Australia,SA
Northfield,5085,South Australia,SA
Northgate ,5085,South Australia,SA
Gilles Plains,5086,South Australia,SA
Greenacres,5086,South Australia,SA
Hampstead Gardens,5086,South Australia,SA
Hillcrest ,5086,South Australia,SA
Manningham,5086,South Australia,SA
Oakden,5086,South Australia,SA
Klemzig,5087,South Australia,SA
Windsor Gardens,5087,South Australia,SA
Holden Hill,5088,South Australia,SA
Highbury ,5089,South Australia,SA
Hope Valley ,5090,South Australia,SA
Banksia Park,5091,South Australia,SA
Tea Tree Gully,5091,South Australia,SA
Vista,5091,South Australia,SA
Modbury,5092,South Australia,SA
Modbury Heights,5092,South Australia,SA
Modbury North,5092,South Australia,SA
Para Vista,5093,South Australia,SA
Valley View,5093,South Australia,SA
Cavan ,5094,South Australia,SA
Gepps Cross,5094,South Australia,SA
Mawson Lakes,5095,South Australia,SA
Pooraka,5095,South Australia,SA
Gulfview Heights,5096,South Australia,SA
Para Hills,5096,South Australia,SA
Para Hills West,5096,South Australia,SA
Redwood Park,5097,South Australia,SA
Ridgehaven,5097,South Australia,SA
St Agnes ,5097,South Australia,SA
Ingle Farm,5098,South Australia,SA
Walkley Heights,5098,South Australia,SA
Parafield,5106,South Australia,SA
Salisbury South,5106,South Australia,SA
Green Fields,5107,South Australia,SA
Parafield Gardens,5107,South Australia,SA
Paralowie,5108,South Australia,SA
Salisbury ,5108,South Australia,SA
Salisbury Downs,5108,South Australia,SA
Salisbury North,5108,South Australia,SA
Brahma Lodge,5109,South Australia,SA
Salisbury East,5109,South Australia,SA
Salisbury Heights,5109,South Australia,SA
Salisbury Park,5109,South Australia,SA
Salisbury Plain,5109,South Australia,SA
Burton ,5110,South Australia,SA
Direk,5110,South Australia,SA
Globe Derby Park,5110,South Australia,SA
Waterloo Corner,5110,South Australia,SA
Edinburgh,5111,South Australia,SA
Elizabeth,5112,South Australia,SA
Elizabeth East,5112,South Australia,SA
Elizabeth Grove,5112,South Australia,SA
Elizabeth South,5112,South Australia,SA
Elizabeth Vale,5112,South Australia,SA
Hillbank,5112,South Australia,SA
Davoren Park,5113,South Australia,SA
Edinburgh North,5113,South Australia,SA
Elizabeth Downs,5113,South Australia,SA
Elizabeth North,5113,South Australia,SA
Elizabeth Park,5113,South Australia,SA
Andrews Farm,5114,South Australia,SA
Blakeview,5114,South Australia,SA
Craigmore,5114,South Australia,SA
Gould Creek,5114,South Australia,SA
Humbug Scrub,5114,South Australia,SA
One Tree Hill,5114,South Australia,SA
Sampson Flat,5114,South Australia,SA
Smithfield ,5114,South Australia,SA
Smithfield Plains,5114,South Australia,SA
Uleybury,5114,South Australia,SA
Yattalunga ,5114,South Australia,SA
Kudla,5115,South Australia,SA
Munno Para,5115,South Australia,SA
Munno Para Downs,5115,South Australia,SA
Munno Para West,5115,South Australia,SA
Evanston,5116,South Australia,SA
Evanston Gardens,5116,South Australia,SA
Evanston Park,5116,South Australia,SA
Evanston South,5116,South Australia,SA
Hillier,5116,South Australia,SA
Angle Vale,5117,South Australia,SA
Bibaringa,5118,South Australia,SA
Buchfelde,5118,South Australia,SA
Concordia,5118,South Australia,SA
Gawler ,5118,South Australia,SA
Gawler Belt,5118,South Australia,SA
Gawler East,5118,South Australia,SA
Gawler River,5118,South Australia,SA
Gawler South,5118,South Australia,SA
Gawler West,5118,South Australia,SA
Hewett,5118,South Australia,SA
Kalbeeba,5118,South Australia,SA
Kangaroo Flat ,5118,South Australia,SA
Kingsford ,5118,South Australia,SA
Reid ,5118,South Australia,SA
Ward Belt,5118,South Australia,SA
Willaston,5118,South Australia,SA
Virginia ,5120,South Australia,SA
Eyre,5121,South Australia,SA
Macdonald Park,5121,South Australia,SA
Penfield,5121,South Australia,SA
Penfield Gardens,5121,South Australia,SA
Golden Grove,5125,South Australia,SA
Greenwith,5125,South Australia,SA
Fairview Park,5126,South Australia,SA
Surrey Downs,5126,South Australia,SA
Yatala Vale,5126,South Australia,SA
Wynn Vale,5127,South Australia,SA
Houghton,5131,South Australia,SA
Lower Hermitage,5131,South Australia,SA
Upper Hermitage,5131,South Australia,SA
Cudlee Creek,5132,South Australia,SA
Paracombe,5132,South Australia,SA
Inglewood ,5133,South Australia,SA
Cherryville,5134,South Australia,SA
Montacute,5134,South Australia,SA
Norton Summit,5136,South Australia,SA
Ashton,5137,South Australia,SA
Marble Hill,5137,South Australia,SA
Basket Range,5138,South Australia,SA
Forest Range,5139,South Australia,SA
Greenhill ,5140,South Australia,SA
Horsnell Gully,5141,South Australia,SA
Summertown,5141,South Australia,SA
Uraidla,5142,South Australia,SA
Carey Gully,5144,South Australia,SA
Leawood Gardens,5150,South Australia,SA
Piccadilly ,5151,South Australia,SA
Cleland,5152,South Australia,SA
Crafers,5152,South Australia,SA
Crafers West,5152,South Australia,SA
Stirling ,5152,South Australia,SA
Biggs Flat,5153,South Australia,SA
Bradbury ,5153,South Australia,SA
Chapel Hill ,5153,South Australia,SA
Dorset Vale,5153,South Australia,SA
Echunga,5153,South Australia,SA
Flaxley,5153,South Australia,SA
Green Hills Range,5153,South Australia,SA
Heathfield,5153,South Australia,SA
Ironbank,5153,South Australia,SA
Jupiter Creek,5153,South Australia,SA
Longwood ,5153,South Australia,SA
Macclesfield ,5153,South Australia,SA
Mylor,5153,South Australia,SA
Scott Creek,5153,South Australia,SA
Aldgate,5154,South Australia,SA
Bridgewater ,5155,South Australia,SA
Mount George ,5155,South Australia,SA
Upper Sturt,5156,South Australia,SA
Ashbourne ,5157,South Australia,SA
Bull Creek ,5157,South Australia,SA
Cherry Gardens,5157,South Australia,SA
Clarendon ,5157,South Australia,SA
Coromandel East,5157,South Australia,SA
Kangarilla,5157,South Australia,SA
McHarg Creek,5157,South Australia,SA
O'Halloran Hill,5158,South Australia,SA
Sheidow Park,5158,South Australia,SA
Trott Park,5158,South Australia,SA
Aberfoyle Park,5159,South Australia,SA
Chandlers Hill,5159,South Australia,SA
Flagstaff Hill,5159,South Australia,SA
Happy Valley ,5159,South Australia,SA
Old Reynella,5161,South Australia,SA
Reynella,5161,South Australia,SA
Reynella East,5161,South Australia,SA
Morphett Vale,5162,South Australia,SA
Woodcroft ,5162,South Australia,SA
Hackham,5163,South Australia,SA
Hackham West,5163,South Australia,SA
Huntfield Heights,5163,South Australia,SA
Noarlunga Downs,5163,South Australia,SA
Onkaparinga Hills,5163,South Australia,SA
Christie Downs,5164,South Australia,SA
Noarlunga Centre,5168,South Australia,SA
Noarlunga Downs,5168,South Australia,SA
Old Noarlunga,5168,South Australia,SA
Seaford Heights,5169,South Australia,SA
Seaford Meadows,5169,South Australia,SA
Seaford Rise,5169,South Australia,SA
Blewitt Springs,5171,South Australia,SA
McLaren Flat,5171,South Australia,SA
McLaren Vale,5171,South Australia,SA
Tatachilla,5171,South Australia,SA
Dingabledinga,5172,South Australia,SA
Hope Forest,5172,South Australia,SA
Kuitpo Colony,5172,South Australia,SA
Kyeema,5172,South Australia,SA
Montarra,5172,South Australia,SA
Pages Flat,5172,South Australia,SA
The Range ,5172,South Australia,SA
Whites Valley,5172,South Australia,SA
Willunga,5172,South Australia,SA
Willunga Hill,5172,South Australia,SA
Willunga South,5172,South Australia,SA
Yundi,5172,South Australia,SA
Aldinga,5173,South Australia,SA
Blackfellows Creek,5201,South Australia,SA
Kuitpo,5201,South Australia,SA
Meadows,5201,South Australia,SA
Paris Creek,5201,South Australia,SA
Prospect Hill,5201,South Australia,SA
Hindmarsh Tiers,5202,South Australia,SA
Myponga,5202,South Australia,SA
Bald Hills ,5203,South Australia,SA
Parawa,5203,South Australia,SA
Torrens Vale,5203,South Australia,SA
Wattle Flat ,5203,South Australia,SA
Yankalilla,5203,South Australia,SA
Delamere ,5204,South Australia,SA
Hay Flat,5204,South Australia,SA
Silverton ,5204,South Australia,SA
Mount Compass,5210,South Australia,SA
Mount Magnificent,5210,South Australia,SA
Nangkita,5210,South Australia,SA
Back Valley,5211,South Australia,SA
Hindmarsh Valley,5211,South Australia,SA
Inman Valley,5211,South Australia,SA
Lower Inman Valley,5211,South Australia,SA
Mount Jagged,5211,South Australia,SA
Willow Creek,5211,South Australia,SA
Currency Creek,5214,South Australia,SA
Goolwa,5214,South Australia,SA
Goolwa North,5214,South Australia,SA
Hindmarsh Island,5214,South Australia,SA
Mosquito Hill,5214,South Australia,SA
Mundoo Island,5214,South Australia,SA
Parndana,5220,South Australia,SA
Dudley East,5222,South Australia,SA
Birchmore,5223,South Australia,SA
Duncan,5223,South Australia,SA
Gosse,5223,South Australia,SA
Kohinoor,5223,South Australia,SA
Menzies ,5223,South Australia,SA
Newland,5223,South Australia,SA
Seddon ,5223,South Australia,SA
Chain Of Ponds,5231,South Australia,SA
Kersbrook,5231,South Australia,SA
Millbrook ,5231,South Australia,SA
Cudlee Creek,5232,South Australia,SA
Forreston,5233,South Australia,SA
Gumeracha,5233,South Australia,SA
Kenton Valley,5233,South Australia,SA
Birdwood ,5234,South Australia,SA
Cromer ,5235,South Australia,SA
Eden Valley,5235,South Australia,SA
Flaxman Valley,5235,South Australia,SA
Mount Pleasant ,5235,South Australia,SA
Springton,5235,South Australia,SA
Taunton ,5235,South Australia,SA
Tungkillo,5236,South Australia,SA
Apamurra,5237,South Australia,SA
Milendella,5237,South Australia,SA
Palmer ,5237,South Australia,SA
Sanderston,5237,South Australia,SA
Angas Valley,5238,South Australia,SA
Big Bend,5238,South Australia,SA
Bolto,5238,South Australia,SA
Bowhill,5238,South Australia,SA
Caurnamont,5238,South Australia,SA
Claypans,5238,South Australia,SA
Cowirra,5238,South Australia,SA
Five Miles,5238,South Australia,SA
Forster ,5238,South Australia,SA
Frahns,5238,South Australia,SA
Frayville,5238,South Australia,SA
Julanka Holdings,5238,South Australia,SA
Lake Carlet,5238,South Australia,SA
Mannum,5238,South Australia,SA
Nildottie,5238,South Australia,SA
Old Teal Flat,5238,South Australia,SA
Pellaring Flat,5238,South Australia,SA
Pompoota,5238,South Australia,SA
Ponde,5238,South Australia,SA
Port Mannum,5238,South Australia,SA
Punthari,5238,South Australia,SA
Purnong,5238,South Australia,SA
Rocky Point ,5238,South Australia,SA
Teal Flat,5238,South Australia,SA
Walker Flat,5238,South Australia,SA
Wongulla,5238,South Australia,SA
Younghusband,5238,South Australia,SA
Younghusband Holdings,5238,South Australia,SA
Lenswood,5240,South Australia,SA
Lobethal,5241,South Australia,SA
Balhannah,5242,South Australia,SA
Oakbank,5243,South Australia,SA
Charleston,5244,South Australia,SA
Harrogate,5244,South Australia,SA
Mount Torrens,5244,South Australia,SA
Woodside ,5244,South Australia,SA
Hahndorf,5245,South Australia,SA
Paechtown,5245,South Australia,SA
Verdun,5245,South Australia,SA
Blakiston,5250,South Australia,SA
Littlehampton,5250,South Australia,SA
Totness,5250,South Australia,SA
Bugle Ranges,5251,South Australia,SA
Mount Barker ,5251,South Australia,SA
Mount Barker Junction,5251,South Australia,SA
Mount Barker Springs,5251,South Australia,SA
Mount Barker Summit,5251,South Australia,SA
Wistow,5251,South Australia,SA
Brukunga,5252,South Australia,SA
Dawesley,5252,South Australia,SA
Hay Valley,5252,South Australia,SA
Kanmantoo,5252,South Australia,SA
Nairne,5252,South Australia,SA
St Ives ,5252,South Australia,SA
Avoca Dell,5253,South Australia,SA
Brinkley,5253,South Australia,SA
Burdett,5253,South Australia,SA
Chapman Bore,5253,South Australia,SA
Ettrick ,5253,South Australia,SA
Gifford Hill,5253,South Australia,SA
Long Flat ,5253,South Australia,SA
Mobilong,5253,South Australia,SA
Monteith,5253,South Australia,SA
Murrawong,5253,South Australia,SA
Murray Bridge,5253,South Australia,SA
Murray Bridge East,5253,South Australia,SA
Murray Bridge North,5253,South Australia,SA
Murray Bridge South,5253,South Australia,SA
Northern Heights,5253,South Australia,SA
Riverglades,5253,South Australia,SA
Riverglen,5253,South Australia,SA
Sunnyside ,5253,South Australia,SA
Swanport,5253,South Australia,SA
Toora ,5253,South Australia,SA
White Sands,5253,South Australia,SA
Woods Point ,5253,South Australia,SA
Callington,5254,South Australia,SA
Caloote,5254,South Australia,SA
Monarto,5254,South Australia,SA
Monarto South,5254,South Australia,SA
Mypolonga,5254,South Australia,SA
Pallamana,5254,South Australia,SA
Petwood,5254,South Australia,SA
Rockleigh,5254,South Australia,SA
Rocky Gully ,5254,South Australia,SA
Tepko,5254,South Australia,SA
Wall Flat,5254,South Australia,SA
White Hill,5254,South Australia,SA
Woodlane,5254,South Australia,SA
Zadows Landing,5254,South Australia,SA
Angas Plains,5255,South Australia,SA
Belvidere,5255,South Australia,SA
Bletchley,5255,South Australia,SA
Finniss,5255,South Australia,SA
Gemmells,5255,South Australia,SA
Hartley ,5255,South Australia,SA
Highland Valley,5255,South Australia,SA
Lake Plains,5255,South Australia,SA
Langhorne Creek,5255,South Australia,SA
Mount Observation ,5255,South Australia,SA
Mulgundawa,5255,South Australia,SA
Red Creek,5255,South Australia,SA
Sandergrove,5255,South Australia,SA
Strathalbyn ,5255,South Australia,SA
Tooperang,5255,South Australia,SA
Willyaroo,5255,South Australia,SA
Woodchester,5255,South Australia,SA
Clayton Bay,5256,South Australia,SA
Milang,5256,South Australia,SA
Nurragi,5256,South Australia,SA
Point Sturt,5256,South Australia,SA
Tolderol,5256,South Australia,SA
Ashville,5259,South Australia,SA
Jervois,5259,South Australia,SA
Kepa,5259,South Australia,SA
Lake Albert ,5259,South Australia,SA
Lake Alexandrina,5259,South Australia,SA
Malinong,5259,South Australia,SA
Narrung ,5259,South Australia,SA
Naturi,5259,South Australia,SA
Poltalloch,5259,South Australia,SA
Wellington ,5259,South Australia,SA
Wellington East,5259,South Australia,SA
Elwomple,5260,South Australia,SA
Tailem Bend,5260,South Australia,SA
Cooke Plains,5261,South Australia,SA
Coomandook,5261,South Australia,SA
Culburra,5261,South Australia,SA
Ki Ki,5261,South Australia,SA
Yumali,5261,South Australia,SA
Lake Albert ,5264,South Australia,SA
Meningie,5264,South Australia,SA
Meningie East,5264,South Australia,SA
Meningie West,5264,South Australia,SA
Salt Creek,5264,South Australia,SA
Waltowa,5264,South Australia,SA
Coonalpyn,5265,South Australia,SA
Field,5265,South Australia,SA
Bunbury ,5266,South Australia,SA
Colebatch,5266,South Australia,SA
Deepwater ,5266,South Australia,SA
Tintinara,5266,South Australia,SA
Brimbago,5267,South Australia,SA
Coombe,5267,South Australia,SA
Keith,5267,South Australia,SA
Laffer,5267,South Australia,SA
Makin,5267,South Australia,SA
McCallum,5267,South Australia,SA
Mount Charles,5267,South Australia,SA
Petherick,5267,South Australia,SA
Sherwood ,5267,South Australia,SA
Willalooka,5267,South Australia,SA
Wirrega,5267,South Australia,SA
Bordertown,5268,South Australia,SA
Bordertown South,5268,South Australia,SA
Cannawigara,5268,South Australia,SA
Lowan Vale,5268,South Australia,SA
Pooginagoric,5268,South Australia,SA
Western Flat,5268,South Australia,SA
Buckingham ,5270,South Australia,SA
Carew,5270,South Australia,SA
Kongal,5270,South Australia,SA
Mundulla,5270,South Australia,SA
Mundulla West,5270,South Australia,SA
Swede Flat,5270,South Australia,SA
Bool Lagoon,5271,South Australia,SA
Cadgee ,5271,South Australia,SA
Keppoch,5271,South Australia,SA
Lochaber,5271,South Australia,SA
Marcollat,5271,South Australia,SA
Mount Light,5271,South Australia,SA
Moyhall,5271,South Australia,SA
Naracoorte,5271,South Australia,SA
Padthaway,5271,South Australia,SA
Spence ,5271,South Australia,SA
Stewart Range,5271,South Australia,SA
Struan,5271,South Australia,SA
The Gap ,5271,South Australia,SA
Wild Dog Valley ,5271,South Australia,SA
Coles,5272,South Australia,SA
Conmurra,5272,South Australia,SA
Fox,5272,South Australia,SA
Greenways,5272,South Australia,SA
Lucindale,5272,South Australia,SA
Woolumbool,5272,South Australia,SA
Avenue Range,5273,South Australia,SA
Blackford,5275,South Australia,SA
Keilira,5275,South Australia,SA
Reedy Creek ,5275,South Australia,SA
Taratap,5275,South Australia,SA
Tilley Swamp,5275,South Australia,SA
Bray,5276,South Australia,SA
Glenroy ,5277,South Australia,SA
Maaoupe,5277,South Australia,SA
Monbulla,5277,South Australia,SA
Tarpeena,5277,South Australia,SA
Kalangadoo,5278,South Australia,SA
